uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
9773286c-d061-42b2-ad18-26a09e2d6e64,HARV_050.basePlot.vst,2013-12-23,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00819,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
9a2b99e1-53cd-4c81-8468-83603bb591c4,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,9.4,27.5,"",NEON.PLA.D01.HARV.00862,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
fa88091c-d3c0-4290-9e79-4edab9815197,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00865,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
d3c4680d-591f-4a02-b096-5ad22f588ff9,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,31,3.2,333,"",NEON.PLA.D01.HARV.00829,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
2b017872-4a2b-474b-8f98-cafc30dd384d,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,31,4.3,312.2,"",NEON.PLA.D01.HARV.00856,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
d76a1310-820e-42c5-b3a0-03ad5cccc203,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,31,4.7,325.3,"",NEON.PLA.D01.HARV.00853,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
dd790ef7-0922-4f44-90a9-00d5b9911a2c,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,31,4.5,298.5,"",NEON.PLA.D01.HARV.00857,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
fd472577-645c-42e4-ba44-a3cd9872b9cd,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00860,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
66ea74ff-4c57-4cef-bc1b-a98ccd44729c,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,0.9,88.8,"",NEON.PLA.D01.HARV.00881,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
bf95636c-20c6-4ee6-b731-8999fc4c4018,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,10.2,24.1,"",NEON.PLA.D01.HARV.00859,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
e9fb3782-8f86-4f1d-8379-2fb1ac33c647,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,9.3,29.1,"",NEON.PLA.D01.HARV.00861,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
243e71e9-7740-4399-a7f8-fc6e1166993f,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,6.1,18.6,"",NEON.PLA.D01.HARV.00866,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
50aee138-c31f-4319-81f5-a46ae7ea05bf,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,6.6,58.2,"",NEON.PLA.D01.HARV.00869,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
1221d676-7870-4118-98d4-064a829ef64f,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,7.9,42.3,"",NEON.PLA.D01.HARV.00867A,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
2715e675-7764-4352-83c4-e6e14e6defa4,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,7.8,42.3,"",NEON.PLA.D01.HARV.00867,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
9c1a8025-dacf-431f-babc-7b1a41246824,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,21,5.4,9.4,"",NEON.PLA.D01.HARV.00864,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",Dcrandall@neoninc.org,critz@neoninc.org,,20240412T025749Z,PROVISIONAL
c576cd86-8765-45ab-b7b8-f4588dfabac0,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00863,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
77ee9920-2de4-4d96-8871-48ef2b025011,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00834,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
62f50245-35ca-4997-85c7-da2d3008370b,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00858,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",critz@neoninc.org,kgodfrey@battelleecology.org,,20240412T025749Z,PROVISIONAL
0a171c4a-3dd0-419f-8603-11c1d3de4e73,HARV_050.basePlot.vst,2013-12-31,vst_HARV_2013,D01,HARV,HARV_050,31,5,314.7,"",NEON.PLA.D01.HARV.00855,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
29aa01a5-a3ae-4cc9-bdaf-a3694c468102,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00849,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
d7c61187-ce62-4331-a90a-92e72fed1462,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00845,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
e0621d5c-8b3e-4ebf-b752-d0d84677a351,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00849A,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
d07d2bec-8472-4e25-a948-8911cf653ca2,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00842,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
94bea645-db2a-48e3-86fe-3ce38bb394bf,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00848,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
ce0908ad-a599-43dd-ab2b-d565ccdf4f17,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00846,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
63d867f9-7648-4b5e-a77b-bf8f7cc75b93,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00840,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",Skyler Hackley,"",,20240412T025749Z,PROVISIONAL
accd7e97-a2be-476b-b3b5-b82245b393f7,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,21,19.8,16.8,"",NEON.PLA.D01.HARV.00841,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",Skyler Hackley,"",,20240412T025749Z,PROVISIONAL
9cc65b9c-e1b4-426a-8338-b5efb2e9d6f0,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,21,18.3,12.4,"",NEON.PLA.D01.HARV.00852,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",Skyler Hackley,"",,20240412T025749Z,PROVISIONAL
80eeb5cd-7cb1-4e3c-bc3b-65259ab5a718,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00845A,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
8e72906b-bcb9-45f7-9001-4e4b6355e8c7,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00839,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",Skyler Hackley,"",,20240412T025749Z,PROVISIONAL
e02de0bd-2b5c-4c02-9f9a-7cf5967a9ff0,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00843A,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
f36145f6-6935-498b-b290-b9c91110e409,HARV_050.basePlot.vst,2014-01-07,vst_HARV_2013,D01,HARV,HARV_050,,,,"",NEON.PLA.D01.HARV.00843,"","","","",NEON.DOC.000987vC,"",KALA,Kalmia latifolia L.,species,"","",,"","",kgodfrey@battelleecology.org,cgoranson@battelleecology.org,,20240412T025749Z,PROVISIONAL
31e2d9b4-9791-4089-8110-5bfbe8cfbd8d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,8.6,84.1,"",NEON.PLA.D01.HARV.00472,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
4125a645-210f-4cb8-93f0-aca3c5b8be2d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,23.6,305.8,"",NEON.PLA.D01.HARV.00886,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
3747f242-91dc-4b94-b3ca-b81cfce5f30a,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,20.9,299.1,"",NEON.PLA.D01.HARV.00888,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
09655c28-6da0-4608-b0bd-51d5e996a5d1,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,10,73.4,"",NEON.PLA.D01.HARV.00419,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
81b58ec3-c2cc-4644-bd50-a1dfecd6cc0a,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,8.8,41.5,"",NEON.PLA.D01.HARV.00390,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
675d5065-118a-4ba4-8ac0-c72a65350492,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,24.5,309,"",NEON.PLA.D01.HARV.00885,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
a400cfb8-457e-440c-affe-f0c6d915e6f8,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,14,140,"",NEON.PLA.D01.HARV.00459,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
f7d04c4d-5134-4b37-a6b7-60f7e1edb216,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,21.8,299.9,"",NEON.PLA.D01.HARV.00887,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
f2ecf81c-3dab-474c-9603-da892a2d6714,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,22.4,312,"",NEON.PLA.D01.HARV.00490,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
593cbd5b-c51f-4f43-9968-5444f5614fa0,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,5.3,208,"",NEON.PLA.D01.HARV.00400,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
582ff0d4-0b4b-4cd6-93cb-e88b73bc0f4e,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,33,4.2,273.9,"",NEON.PLA.D01.HARV.00488,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
317f2802-5d96-48ea-bd1b-a0c30655e35f,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,8,96.3,"",NEON.PLA.D01.HARV.00469,"","","","",NEON.DOC.000987vC,"",PIRE,Pinus resinosa Aiton,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
e1a88429-9f84-4eeb-b0af-a62d30c14718,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,19,294.3,"",NEON.PLA.D01.HARV.00387,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
1ab397f5-0a67-45b8-a35f-add2952b657d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,8,45.8,"",NEON.PLA.D01.HARV.00399,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
bba30205-a105-4889-8cb6-dc972b575f03,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,1.3,89,"",NEON.PLA.D01.HARV.00385C,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
72fd9c9c-bc7c-460d-bf61-6d1de605ec6d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,9,173.6,"",NEON.PLA.D01.HARV.00394,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
bb2fd5d3-400d-467e-aa41-03bc828731aa,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,3.3,288.2,"",NEON.PLA.D01.HARV.00451,"","","","",NEON.DOC.000987vC,"",PIST,Pinus strobus L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
f842d301-9771-4853-8d74-55e86fe0c22a,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,8,155.4,"",NEON.PLA.D01.HARV.00456,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
8cda940d-0455-4ecb-8c5d-aa023c55c507,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,5.6,52.8,"",NEON.PLA.D01.HARV.00444,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
c43bd71e-6be8-46e8-baf0-2b68b55f867d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,4,312,"",NEON.PLA.D01.HARV.00450,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
87a95975-4cfb-42bd-8ef8-d7978d21e28c,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,1.8,214.3,"",NEON.PLA.D01.HARV.00448,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
4844ef38-0071-4c68-9b24-0db18c61e28b,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,8.8,38.7,"",NEON.PLA.D01.HARV.00393,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
3a878849-1379-44c2-ae35-f8cbc8f4a283,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,5.1,184.2,"",NEON.PLA.D01.HARV.00847,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
676fa225-5fe5-40da-bd49-8de1db3da067,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,9.7,104.6,"",NEON.PLA.D01.HARV.00468,"","","","",NEON.DOC.000987vC,"",PIRE,Pinus resinosa Aiton,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
e82e8086-19d4-4232-86a9-0cd9b37fe834,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,9.2,70.6,"",NEON.PLA.D01.HARV.00443,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
9fcacabe-c398-438e-8f09-28703f067c09,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,4,23.1,"",NEON.PLA.D01.HARV.00454,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
e42b1edd-3f93-4875-8c4b-3feac42834d7,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,1.1,175.2,"",NEON.PLA.D01.HARV.00447,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
671b1370-77e3-482d-a0ce-8ba90d90bfb6,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,25.1,314.2,"",NEON.PLA.D01.HARV.00883,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
2713a0d8-5c52-4446-b09d-b74e69148f6d,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,6,37.2,"",NEON.PLA.D01.HARV.00891,"","","","",NEON.DOC.000987vC,"",2PLANT,Unknown plant,kingdom,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
5dc0bc70-8a8b-4a7c-86aa-c2a3f7a891f6,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,7.1,26.1,"",NEON.PLA.D01.HARV.00890,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
546a7597-eaa3-487b-8a0b-3e9e58c13cfc,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,8,106.2,"",NEON.PLA.D01.HARV.00467,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
79449b93-2e59-4ebe-82f4-9ad6856bee04,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,3.6,11.4,"",NEON.PLA.D01.HARV.00453,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
308fe1ee-390f-4793-8e2c-03dc1b2af3a2,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,12.1,135.6,"",NEON.PLA.D01.HARV.00460,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
c705d448-8498-4a48-b7b6-8b6d9f35a5d0,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,3.2,59.6,"",NEON.PLA.D01.HARV.00455,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
a4bd5152-ac80-4056-9cfc-91a276c59ab8,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,33,1.3,183.6,"",NEON.PLA.D01.HARV.00486,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
f1592e85-7250-4052-9643-c64bcd6967a8,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,24.3,311.8,"",NEON.PLA.D01.HARV.00884,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
7bdf6c9e-1dde-4007-9906-b6ce8254f49b,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,11,130.2,"",NEON.PLA.D01.HARV.00461,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
527dd6a8-e87f-4a9e-9a6f-738ac00ba6f6,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,8.1,108.2,"",NEON.PLA.D01.HARV.00470,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
5a89d933-c9a5-4612-afb5-5409eeeb06f4,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,8.8,72.4,"",NEON.PLA.D01.HARV.00392,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
62e95ea6-f290-4921-bf91-6f70a3ffbb85,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,9.8,18.5,"",NEON.PLA.D01.HARV.00889,"","","","",NEON.DOC.000987vC,"",ACRU,Acer rubrum L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
500b325a-2b3e-4e3c-9be2-ae57ceb70182,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,21.2,316.1,"",NEON.PLA.D01.HARV.00489,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
16a1965b-ca62-4939-b52c-79185c5e0fa8,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,23,1.3,89,"",NEON.PLA.D01.HARV.00385B,"","","","",NEON.DOC.000987vC,"",QURU,Quercus rubra L.,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
844487d8-c97e-437e-865c-2c8df5945bf6,HARV_050.basePlot.vst,2014-01-08,vst_HARV_2013,D01,HARV,HARV_050,25,6.7,95.7,"",NEON.PLA.D01.HARV.00471,"","","","",NEON.DOC.000987vC,"",TSCA,Tsuga canadensis (L.) Carrière,species,"","",,"","",David Crandall,"",,20240412T025749Z,PROVISIONAL
