"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate"
"BART_051","39","tower","basePlot",44.062874,-71.288011,"WGS84","19N",316752.918,4881401.357,0.15,"GeoXH 6000",275.94,0.21,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201023"
"BART_018","31","distributed","basePlot",44.058373,-71.27799,"WGS84","19N",317541.647,4880879.24,0.14,"GeoXH 6000",313.4,0.19,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_018","25","distributed","basePlot",44.058301,-71.277609,"WGS84","19N",317571.961,4880870.375,0.31,"GeoXH 6000",315.49,0.41,"mixedForest","cdw|cfc|dhp|hbp|vst","20140101","20201020"
"BART_051","23","tower","basePlot",44.062656,-71.287718,"WGS84","19N",316775.673,4881376.561,0.6,"GeoXH 6000",280.85,0.79,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20201028"
"HARV_033","43","tower","basePlot",42.538276,-72.175402,"WGS84","18N",731952.906,4713410.364,0.18,"GeoXH 6000",355.79,0.22,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20130101","20201103"
"HARV_038","21","tower","basePlot",42.537126,-72.178132,"WGS84","18N",731732.991,4713275.136,0.14,"GeoXH 6000",366.8,0.21,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","57","tower","basePlot",42.537493,-72.178105,"WGS84","18N",731733.834,4713315.992,0.3,"GeoXH 6000",365.75,0.55,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","59","tower","basePlot",42.537468,-72.17786,"WGS84","18N",731753.993,4713313.895,0.13,"GeoXH 6000",364.17,0.24,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","61","tower","basePlot",42.537479,-72.177617,"WGS84","18N",731773.977,4713315.741,0.2,"GeoXH 6000",366.44,0.35,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","43","tower","basePlot",42.537301,-72.177633,"WGS84","18N",731773.306,4713295.943,0.16,"GeoXH 6000",363.66,0.26,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","25","tower","basePlot",42.537137,-72.17762,"WGS84","18N",731774.985,4713277.82,0.14,"GeoXH 6000",369,0.2,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"HARV_038","23","tower","basePlot",42.537121,-72.177871,"WGS84","18N",731754.373,4713275.352,0.14,"GeoXH 6000",363.95,0.24,"mixedForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20130101","20201101"
"GRSM_062","21","tower","basePlot",35.693153,-83.503062,"WGS84","17N",273511.109,3952803.078,0.1,"GeoXH 6000",570.86,0.11,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","23","tower","basePlot",35.693157,-83.502834,"WGS84","17N",273531.711,3952802.962,0.11,"GeoXH 6000",573.4,0.14,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","25","tower","basePlot",35.693152,-83.502617,"WGS84","17N",273551.389,3952801.925,0.11,"GeoXH 6000",572.82,0.11,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","39","tower","basePlot",35.693328,-83.503072,"WGS84","17N",273510.726,3952822.513,0.11,"GeoXH 6000",578.58,0.13,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","43","tower","basePlot",35.693342,-83.502615,"WGS84","17N",273552.07,3952822.948,0.11,"GeoXH 6000",582.26,0.18,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","57","tower","basePlot",35.693526,-83.503077,"WGS84","17N",273510.76,3952844.402,0.11,"GeoXH 6000",583.07,0.14,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","59","tower","basePlot",35.693543,-83.502848,"WGS84","17N",273531.609,3952845.831,0.11,"GeoXH 6000",586.58,0.13,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"GRSM_062","61","tower","basePlot",35.693523,-83.502613,"WGS84","17N",273552.801,3952843.091,0.1,"GeoXH 6000",591.33,0.11,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191119"
"JERC_002","40.3.1","distributed","basePlot",31.194595,-84.46016,"WGS84","16N",742011.789,3453947.706,0.55,"GIS",49.21,0.41,"evergreenForest","div","20140101","20210308"
"JERC_002","40.3.10","distributed","basePlot",31.194585,-84.460149,"WGS84","16N",742012.87,3453946.625,1.3,"GIS",49.21,0.41,"evergreenForest","div","20140101","20210308"
"JERC_002","40.1.1","distributed","basePlot",31.194514,-84.460162,"WGS84","16N",742011.789,3453938.706,0.55,"GIS",49.21,0.41,"evergreenForest","div","20140101","20210308"
"JERC_002","40.1.10","distributed","basePlot",31.194524,-84.46015,"WGS84","16N",742012.87,3453939.787,1.3,"GIS",49.21,0.41,"evergreenForest","div","20140101","20210308"
"JERC_002","40","distributed","basePlot",31.194554,-84.460114,"WGS84","16N",742016.289,3453943.206,2.3,"GIS",49.21,0.41,"evergreenForest","div","20140101","20210308"
"JERC_002","41.4.1","distributed","basePlot",31.19459,-84.459963,"WGS84","16N",742030.561,3453947.586,0.38,"GIS",48.41,0.18,"evergreenForest","div","20140101","20210308"
"JERC_002","41.4.10","distributed","basePlot",31.194581,-84.459974,"WGS84","16N",742029.48,3453946.505,1.13,"GIS",48.41,0.18,"evergreenForest","div","20140101","20210308"
"JERC_003","31.1.1","distributed","basePlot",31.196065,-84.473341,"WGS84","16N",740751.695,3454081.926,0.57,"GIS",34.03,0.5,"deciduousForest","div","20140101","20210310"
"JERC_003","31.1.10","distributed","basePlot",31.196075,-84.473329,"WGS84","16N",740752.776,3454083.007,1.32,"GIS",34.03,0.5,"deciduousForest","div","20140101","20210310"
"JERC_003","31","distributed","basePlot",31.196105,-84.473293,"WGS84","16N",740756.195,3454086.426,2.32,"GIS",34.03,0.5,"deciduousForest","div","20140101","20210310"
"JERC_003","32.2.1","distributed","basePlot",31.196066,-84.47314,"WGS84","16N",740770.81,3454082.447,0.51,"GIS",33.74,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","32.2.10","distributed","basePlot",31.196076,-84.473151,"WGS84","16N",740769.729,3454083.528,1.26,"GIS",33.74,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","32","distributed","basePlot",31.196108,-84.473186,"WGS84","16N",740766.31,3454086.947,2.26,"GIS",33.74,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","32.4.1","distributed","basePlot",31.196147,-84.473138,"WGS84","16N",740770.81,3454091.447,0.51,"GIS",33.74,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","32.4.10","distributed","basePlot",31.196138,-84.47315,"WGS84","16N",740769.729,3454090.366,1.26,"GIS",33.74,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","41.1.1","distributed","basePlot",31.196151,-84.473236,"WGS84","16N",740761.455,3454091.603,0.53,"GIS",35.56,0.38,"deciduousForest","div","20140101","20210310"
"JERC_003","41.1.10","distributed","basePlot",31.19616,-84.473225,"WGS84","16N",740762.536,3454092.684,1.28,"GIS",35.56,0.38,"deciduousForest","div","20140101","20210310"
"JERC_003","31.4.1","distributed","basePlot",31.196142,-84.473247,"WGS84","16N",740760.455,3454090.603,0.53,"GIS",35.56,0.38,"deciduousForest","div","20140101","20210310"
"JERC_003","31.4.10","distributed","basePlot",31.196132,-84.473259,"WGS84","16N",740759.374,3454089.522,1.28,"GIS",35.56,0.38,"deciduousForest","div","20140101","20210310"
"JERC_003","41","distributed","basePlot",31.19619,-84.473188,"WGS84","16N",740765.955,3454096.103,2.28,"GIS",35.56,0.38,"deciduousForest","div","20140101","20210310"
"JERC_003","40.3.1","distributed","basePlot",31.196236,-84.473352,"WGS84","16N",740750.19,3454100.853,0.52,"GIS",35.98,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","40.3.10","distributed","basePlot",31.196226,-84.473341,"WGS84","16N",740751.271,3454099.772,1.27,"GIS",35.98,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","40.1.1","distributed","basePlot",31.196155,-84.473354,"WGS84","16N",740750.19,3454091.853,0.52,"GIS",35.98,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","40.1.10","distributed","basePlot",31.196165,-84.473343,"WGS84","16N",740751.271,3454092.934,1.27,"GIS",35.98,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","40","distributed","basePlot",31.196195,-84.473306,"WGS84","16N",740754.69,3454096.353,2.27,"GIS",35.98,0.37,"deciduousForest","div","20140101","20210310"
"JERC_003","41.4.1","distributed","basePlot",31.196236,-84.473145,"WGS84","16N",740769.954,3454101.314,0.56,"GIS",33.86,0.44,"deciduousForest","div","20140101","20210310"
"JERC_003","41.4.10","distributed","basePlot",31.196227,-84.473156,"WGS84","16N",740768.873,3454100.233,1.31,"GIS",33.86,0.44,"deciduousForest","div","20140101","20210310"
"JERC_006","32.2.1","distributed","basePlot",31.187584,-84.455759,"WGS84","16N",742449.16,3453179.973,0.39,"GIS",41.13,0.21,"mixedForest","div","20140101","20201216"
"JERC_006","32.2.10","distributed","basePlot",31.187594,-84.45577,"WGS84","16N",742448.079,3453181.054,1.14,"GIS",41.13,0.21,"mixedForest","div","20140101","20201216"
"JERC_006","32","distributed","basePlot",31.187626,-84.455805,"WGS84","16N",742444.66,3453184.473,2.14,"GIS",41.13,0.21,"mixedForest","div","20140101","20201216"
"JERC_006","32.4.1","distributed","basePlot",31.187665,-84.455757,"WGS84","16N",742449.16,3453188.973,0.39,"GIS",41.13,0.21,"mixedForest","div","20140101","20201216"
"JERC_006","32.4.10","distributed","basePlot",31.187656,-84.455768,"WGS84","16N",742448.079,3453187.892,1.14,"GIS",41.13,0.21,"mixedForest","div","20140101","20201216"
"JERC_013","31","distributed","basePlot",31.178422,-84.470002,"WGS84","16N",741114.703,3452132.895,2.1,"GIS",36.19,0.1,"evergreenForest","div","20140101","20190924"
"JERC_003","N","distributed","basePlot",31.196326,-84.473237,"WGS84","16N",740760.955,3454111.103,2.28,"GIS",35.56,0.38,"deciduousForest","bet","20140101","20210310"
"JERC_003","S","distributed","basePlot",31.195966,-84.473246,"WGS84","16N",740760.955,3454071.103,2.28,"GIS",35.56,0.38,"deciduousForest","bet","20140101","20210310"
"JERC_003","E","distributed","basePlot",31.196142,-84.473032,"WGS84","16N",740780.955,3454091.103,2.28,"GIS",35.56,0.38,"deciduousForest","bet","20140101","20210310"
"JERC_003","W","distributed","basePlot",31.19615,-84.473451,"WGS84","16N",740740.955,3454091.103,2.28,"GIS",35.56,0.38,"deciduousForest","bet","20140101","20210310"
"JERC_002","51","distributed","basePlot",31.194595,-84.459957,"WGS84","16N",742031.061,3453948.086,0.13,"GeoXH 6000",48.41,0.18,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210308"
"JERC_002","57","distributed","basePlot",31.194668,-84.460287,"WGS84","16N",741999.467,3453955.49,0.17,"GeoXH 6000",48.65,0.26,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210308"
"JERC_002","21","distributed","basePlot",31.194319,-84.460268,"WGS84","16N",742002.182,3453916.867,0.19,"GeoXH 6000",51.06,0.33,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210308"
"JERC_002","61","distributed","basePlot",31.194702,-84.459871,"WGS84","16N",742039.046,3453960.152,0.21,"GeoXH 6000",49.97,0.41,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210308"
"JERC_006","33","distributed","basePlot",31.18758,-84.455754,"WGS84","16N",742449.66,3453179.473,0.14,"GeoXH 6000",41.13,0.21,"mixedForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20201216"
"JERC_002","49","distributed","basePlot",31.1946,-84.460165,"WGS84","16N",742011.289,3453948.206,0.3,"GeoXH 6000",49.21,0.41,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210308"
"JERC_003","57","distributed","basePlot",31.19632,-84.473461,"WGS84","16N",740739.567,3454109.899,0.21,"GeoXH 6000",36.59,0.33,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","33","distributed","basePlot",31.196062,-84.473135,"WGS84","16N",740771.31,3454081.947,0.26,"GeoXH 6000",33.74,0.37,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","49","distributed","basePlot",31.196241,-84.473357,"WGS84","16N",740749.69,3454101.353,0.27,"GeoXH 6000",35.98,0.37,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","41","distributed","basePlot",31.196146,-84.473242,"WGS84","16N",740760.955,3454091.103,0.28,"GeoXH 6000",35.56,0.38,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","21","distributed","basePlot",31.195962,-84.47344,"WGS84","16N",740742.466,3454070.214,0.31,"GeoXH 6000",35.98,0.43,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","51","distributed","basePlot",31.196241,-84.473139,"WGS84","16N",740770.454,3454101.814,0.31,"GeoXH 6000",33.86,0.44,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","31","distributed","basePlot",31.196061,-84.473346,"WGS84","16N",740751.195,3454081.426,0.32,"GeoXH 6000",34.03,0.5,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","61","distributed","basePlot",31.196334,-84.47305,"WGS84","16N",740778.776,3454112.375,0.34,"GeoXH 6000",31.02,0.57,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"JERC_003","25","distributed","basePlot",31.195985,-84.473028,"WGS84","16N",740781.726,3454073.657,0.37,"GeoXH 6000",34.01,0.53,"deciduousForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20210310"
"MLBS_064","31.1.1","tower","basePlot",37.375477,-80.520276,"WGS84","17N",542473.263,4136634.539,0.36,"GIS",1176.61,0.17,"deciduousForest","div","20150101","20191113"
"MLBS_064","31.1.10","tower","basePlot",37.375487,-80.520264,"WGS84","17N",542474.344,4136635.62,1.11,"GIS",1176.61,0.17,"deciduousForest","div","20150101","20191113"
"MLBS_064","31","tower","basePlot",37.375518,-80.520225,"WGS84","17N",542477.763,4136639.039,2.11,"GIS",1176.61,0.17,"deciduousForest","div","20150101","20191113"
"MLBS_064","32.2.1","tower","basePlot",37.375473,-80.520065,"WGS84","17N",542491.937,4136634.217,0.36,"GIS",1174.46,0.19,"deciduousForest","div","20150101","20191113"
"MLBS_064","32.2.10","tower","basePlot",37.375483,-80.520078,"WGS84","17N",542490.856,4136635.298,1.11,"GIS",1174.46,0.19,"deciduousForest","div","20150101","20191113"
"MLBS_064","32","tower","basePlot",37.375514,-80.520116,"WGS84","17N",542487.437,4136638.717,2.11,"GIS",1174.46,0.19,"deciduousForest","div","20150101","20191113"
"MLBS_064","32.4.1","tower","basePlot",37.375555,-80.520065,"WGS84","17N",542491.937,4136643.217,0.36,"GIS",1174.46,0.19,"deciduousForest","div","20150101","20191113"
"MLBS_064","32.4.10","tower","basePlot",37.375545,-80.520077,"WGS84","17N",542490.856,4136642.136,1.11,"GIS",1174.46,0.19,"deciduousForest","div","20150101","20191113"
"MLBS_064","40.3.1","tower","basePlot",37.37565,-80.520277,"WGS84","17N",542473.109,4136653.686,0.37,"GIS",1174.6,0.24,"deciduousForest","div","20150101","20191113"
"MLBS_064","40.3.10","tower","basePlot",37.37564,-80.520265,"WGS84","17N",542474.19,4136652.605,1.12,"GIS",1174.6,0.24,"deciduousForest","div","20150101","20191113"
"MLBS_064","40.1.1","tower","basePlot",37.375569,-80.520277,"WGS84","17N",542473.109,4136644.686,0.37,"GIS",1174.6,0.24,"deciduousForest","div","20150101","20191113"
"MLBS_064","40.1.10","tower","basePlot",37.375578,-80.520265,"WGS84","17N",542474.19,4136645.767,1.12,"GIS",1174.6,0.24,"deciduousForest","div","20150101","20191113"
"MLBS_064","40","tower","basePlot",37.375609,-80.520226,"WGS84","17N",542477.609,4136649.186,2.12,"GIS",1174.6,0.24,"deciduousForest","div","20150101","20191113"
"MLBS_064","41.4.1","tower","basePlot",37.375646,-80.520067,"WGS84","17N",542491.702,4136653.354,0.35,"GIS",1173.77,0.13,"deciduousForest","div","20150101","20191113"
"MLBS_064","41.4.10","tower","basePlot",37.375636,-80.520079,"WGS84","17N",542490.621,4136652.273,1.1,"GIS",1173.77,0.13,"deciduousForest","div","20150101","20191113"
"MLBS_064","21","tower","basePlot",37.375389,-80.520396,"WGS84","17N",542462.753,4136624.652,0.14,"GeoXH 6000",1176.57,0.24,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","23","tower","basePlot",37.375377,-80.520154,"WGS84","17N",542484.12,4136623.455,0.15,"GeoXH 6000",1182.2,0.18,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","25","tower","basePlot",37.375378,-80.519948,"WGS84","17N",542502.344,4136623.689,0.13,"GeoXH 6000",1175.63,0.22,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","31","tower","basePlot",37.375473,-80.520282,"WGS84","17N",542472.763,4136634.039,0.11,"GeoXH 6000",1176.61,0.17,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","33","tower","basePlot",37.375469,-80.52006,"WGS84","17N",542492.437,4136633.717,0.11,"GeoXH 6000",1174.46,0.19,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","39","tower","basePlot",37.375548,-80.520376,"WGS84","17N",542464.35,4136642.302,0.18,"GeoXH 6000",1178.16,0.29,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","41","tower","basePlot",37.375562,-80.520174,"WGS84","17N",542482.304,4136644.036,0.28,"GeoXH 6000",1177.27,0.34,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","43","tower","basePlot",37.375546,-80.519922,"WGS84","17N",542504.607,4136642.297,0.14,"GeoXH 6000",1179.43,0.21,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","49","tower","basePlot",37.375654,-80.520283,"WGS84","17N",542472.609,4136654.186,0.12,"GeoXH 6000",1174.6,0.24,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","51","tower","basePlot",37.37565,-80.520061,"WGS84","17N",542492.202,4136653.854,0.1,"GeoXH 6000",1173.77,0.13,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","57","tower","basePlot",37.375748,-80.520392,"WGS84","17N",542462.898,4136664.477,0.11,"GeoXH 6000",1173.26,0.18,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_062","21","tower","basePlot",37.374047,-80.526482,"WGS84","17N",541924.632,4136473.043,0.17,"GeoXH 6000",1166.63,0.28,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191114"
"MLBS_062","25","tower","basePlot",37.374042,-80.526034,"WGS84","17N",541964.293,4136472.752,0.12,"GeoXH 6000",1166.81,0.16,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191114"
"MLBS_070","25","tower","basePlot",37.375397,-80.526379,"WGS84","17N",541933.025,4136622.881,0.25,"GeoXH 6000",1162.48,0.35,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20210302"
"MLBS_070","39","tower","basePlot",37.375575,-80.526819,"WGS84","17N",541893.913,4136642.49,0.1,"GeoXH 6000",1166.86,0.17,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20210302"
"MLBS_064","59","tower","basePlot",37.375738,-80.520174,"WGS84","17N",542482.152,4136663.526,0.13,"GeoXH 6000",1176,0.18,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_064","61","tower","basePlot",37.375739,-80.519944,"WGS84","17N",542502.527,4136663.704,0.12,"GeoXH 6000",1175.09,0.19,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20191113"
"MLBS_062","57","tower","basePlot",37.374406,-80.52648,"WGS84","17N",541924.609,4136512.924,0.14,"GeoXH 6000",1165.89,0.26,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191114"
"MLBS_062","61","tower","basePlot",37.374404,-80.526023,"WGS84","17N",541965.097,4136512.92,0.17,"GeoXH 6000",1168.03,0.57,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20191114"
"MLBS_070","43","tower","basePlot",37.375574,-80.526384,"WGS84","17N",541932.471,4136642.598,0.32,"GeoXH 6000",1169.42,0.51,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20150101","20210302"
"OSBS_001","40.3.1","distributed","basePlot",29.703014,-82.008975,"WGS84","17N",402395.661,3286303.486,0.42,"GIS",28.69,0.27,"woodyWetlands","div","20130101","20190115"
"OSBS_001","40.3.10","distributed","basePlot",29.703004,-82.008964,"WGS84","17N",402396.742,3286302.405,1.17,"GIS",28.69,0.27,"woodyWetlands","div","20130101","20190115"
"OSBS_001","40.1.1","distributed","basePlot",29.702933,-82.008974,"WGS84","17N",402395.661,3286294.486,0.42,"GIS",28.69,0.27,"woodyWetlands","div","20130101","20190115"
"OSBS_001","40.1.10","distributed","basePlot",29.702942,-82.008963,"WGS84","17N",402396.742,3286295.567,1.17,"GIS",28.69,0.27,"woodyWetlands","div","20130101","20190115"
"OSBS_001","40","distributed","basePlot",29.702974,-82.008928,"WGS84","17N",402400.161,3286298.986,2.17,"GIS",28.69,0.27,"woodyWetlands","div","20130101","20190115"
"OSBS_001","41.4.1","distributed","basePlot",29.702994,-82.008782,"WGS84","17N",402414.286,3286301.122,0.39,"GIS",27.49,0.23,"woodyWetlands","div","20130101","20190115"
"OSBS_001","41.4.10","distributed","basePlot",29.702984,-82.008793,"WGS84","17N",402413.205,3286300.041,1.14,"GIS",27.49,0.23,"woodyWetlands","div","20130101","20190115"
"OSBS_003","40.3.1","distributed","basePlot",29.695075,-81.947515,"WGS84","17N",408334.11,3285373.438,0.37,"GIS",33.2,0.14,"deciduousForest","div","20130101","20210302"
"OSBS_003","40.3.10","distributed","basePlot",29.695065,-81.947504,"WGS84","17N",408335.191,3285372.357,1.12,"GIS",33.2,0.14,"deciduousForest","div","20130101","20210302"
"OSBS_003","40.1.1","distributed","basePlot",29.694993,-81.947515,"WGS84","17N",408334.11,3285364.438,0.37,"GIS",33.2,0.14,"deciduousForest","div","20130101","20210302"
"OSBS_003","40.1.10","distributed","basePlot",29.695003,-81.947503,"WGS84","17N",408335.191,3285365.519,1.12,"GIS",33.2,0.14,"deciduousForest","div","20130101","20210302"
"OSBS_003","40","distributed","basePlot",29.695034,-81.947468,"WGS84","17N",408338.61,3285368.938,2.12,"GIS",33.2,0.14,"deciduousForest","div","20130101","20210302"
"OSBS_004","31","distributed","basePlot",29.684021,-81.959148,"WGS84","17N",407198.527,3284157.836,2.09,"GIS",36.95,0.1,"evergreenForest","div","20130101","20210224"
"OSBS_004","32.2.1","distributed","basePlot",29.683998,-81.959004,"WGS84","17N",407212.415,3284155.22,0.38,"GIS",37.53,0.22,"evergreenForest","div","20130101","20210224"
"OSBS_004","32.2.10","distributed","basePlot",29.684008,-81.959015,"WGS84","17N",407211.334,3284156.301,1.13,"GIS",37.53,0.22,"evergreenForest","div","20130101","20210224"
"OSBS_004","32","distributed","basePlot",29.684039,-81.959051,"WGS84","17N",407207.915,3284159.72,2.13,"GIS",37.53,0.22,"evergreenForest","div","20130101","20210224"
"OSBS_004","32.4.1","distributed","basePlot",29.68408,-81.959005,"WGS84","17N",407212.415,3284164.22,0.38,"GIS",37.53,0.22,"evergreenForest","div","20130101","20210224"
"OSBS_004","32.4.10","distributed","basePlot",29.68407,-81.959016,"WGS84","17N",407211.334,3284163.139,1.13,"GIS",37.53,0.22,"evergreenForest","div","20130101","20210224"
"OSBS_004","40.3.1","distributed","basePlot",29.684168,-81.959197,"WGS84","17N",407193.898,3284174.223,0.38,"GIS",36.72,0.21,"evergreenForest","div","20130101","20210224"
"OSBS_004","40.3.10","distributed","basePlot",29.684159,-81.959186,"WGS84","17N",407194.979,3284173.142,1.13,"GIS",36.72,0.21,"evergreenForest","div","20130101","20210224"
"OSBS_004","40.1.1","distributed","basePlot",29.684087,-81.959196,"WGS84","17N",407193.898,3284165.223,0.38,"GIS",36.72,0.21,"evergreenForest","div","20130101","20210224"
"OSBS_004","40.1.10","distributed","basePlot",29.684097,-81.959185,"WGS84","17N",407194.979,3284166.304,1.13,"GIS",36.72,0.21,"evergreenForest","div","20130101","20210224"
"OSBS_004","40","distributed","basePlot",29.684128,-81.95915,"WGS84","17N",407198.398,3284169.723,2.13,"GIS",36.72,0.21,"evergreenForest","div","20130101","20210224"
"OSBS_004","41.4.1","distributed","basePlot",29.684171,-81.959019,"WGS84","17N",407211.154,3284174.316,0.52,"GIS",37.78,0.64,"evergreenForest","div","20130101","20210224"
"OSBS_004","41.4.10","distributed","basePlot",29.684161,-81.95903,"WGS84","17N",407210.073,3284173.235,1.27,"GIS",37.78,0.64,"evergreenForest","div","20130101","20210224"
"OSBS_005","32.2.1","distributed","basePlot",29.696489,-82.025482,"WGS84","17N",400792.328,3285594.523,0.38,"GIS",27.42,0.13,"woodyWetlands","div","20130101","20210303"
"OSBS_005","32.2.10","distributed","basePlot",29.696499,-82.025493,"WGS84","17N",400791.247,3285595.604,1.13,"GIS",27.42,0.13,"woodyWetlands","div","20130101","20210303"
"OSBS_005","32","distributed","basePlot",29.696529,-82.025529,"WGS84","17N",400787.828,3285599.023,2.13,"GIS",27.42,0.13,"woodyWetlands","div","20130101","20210303"
"OSBS_005","32.4.1","distributed","basePlot",29.69657,-82.025483,"WGS84","17N",400792.328,3285603.523,0.38,"GIS",27.42,0.13,"woodyWetlands","div","20130101","20210303"
"OSBS_005","32.4.10","distributed","basePlot",29.696561,-82.025494,"WGS84","17N",400791.247,3285602.442,1.13,"GIS",27.42,0.13,"woodyWetlands","div","20130101","20210303"
"OSBS_005","41.4.1","distributed","basePlot",29.696653,-82.025491,"WGS84","17N",400791.592,3285612.683,0.38,"GIS",26.36,0.2,"woodyWetlands","div","20130101","20210303"
"OSBS_005","41.4.10","distributed","basePlot",29.696643,-82.025502,"WGS84","17N",400790.511,3285611.602,1.13,"GIS",26.36,0.2,"woodyWetlands","div","20130101","20210303"
